ticker,Date,Open,High,Low,Close,Volume,sma_20,sma_50,rsi,macd,bb_upper,bb_lower,atr,volatility,obv,price_change,volume_change,unusual_volume,price_spike,news_sentiment,news_polarity,news_count
MMM,2024-09-05 04:00:00,129.94160338857452,130.95615534982232,128.7398984389492,129.4293975830078,2726000,126.58527565002441,0.0,64.94064092595676,-0.36522475030199164,133.2707386052078,119.89981269484102,2.6894520101076,3.429570132842705,46905900,-0.005675267642194393,-0.1741145817553852,0,0,0,0,0
MMM,2024-09-06 04:00:00,128.54289407363373,130.11890491716915,126.10009079311176,126.67139434814452,3562200,126.78921813964844,0.0,56.01823659624331,-0.6510931282605847,133.21900411870655,120.35943216059033,2.784406446818299,3.2984106115271308,43343700,-0.021308939749136058,0.30674981658107114,0,0,0,0,0
MMM,2024-09-09 04:00:00,127.44953094057976,129.0156820219408,126.26753040804223,126.53348541259766,3616300,127.03329162597656,0.0,55.606825735456646,-0.8434219922644282,133.01984074088688,121.04674251106623,2.78181681589546,3.071034897796267,39727400,-0.0010887141193680616,0.015187243838077569,0,0,0,0,0
MMM,2024-09-10 04:00:00,126.91764397154247,128.20799551108078,126.5334933984742,128.1390380859375,2732500,127.39732131958007,0.0,59.349871023664235,-0.8538539280614628,132.68196764342332,122.11267499573684,2.702723478937436,2.710966363344776,42459900,0.012688757194228018,-0.2443934408096673,0,0,0,0,0
MMM,2024-09-11 04:00:00,127.55786863427682,128.42467594886617,125.21356456476772,128.27691650390625,3283800,127.67076263427734,0.0,59.66439508401677,-0.8414469702793279,132.52575339224333,122.81577187631136,2.739036900734651,2.490557708623296,45743700,0.0010760063445791612,0.2017566331198537,0,0,0,0,0
MMM,2024-09-12 04:00:00,128.34587601375492,130.72958113785683,128.14887844720823,130.0499267578125,3978800,127.99268646240235,0.0,63.568070970266184,-0.7091073080371815,132.57448483699207,123.41088808781264,2.7277273142999325,2.3504129729739947,49722500,0.01382174051441476,0.21164504537426154,0,0,0,0,0
MMM,2024-09-13 04:00:00,129.90220159412556,131.36984645788675,129.38015120192213,131.1826934814453,2670100,128.32275161743163,0.0,65.84256276862274,-0.547776261281506,132.8244118760755,123.82109135878778,2.675010738704553,2.309302986905326,52392600,0.008710244994926564,-0.32891826681411485,0,0,0,0,0
MMM,2024-09-16 04:00:00,131.97069089117412,133.25119773079217,131.82294646081334,132.59124755859375,3069300,128.72863311767577,0.0,68.4778937195169,-0.3578826189120212,133.23272357271063,124.2245426626409,2.6316888466075747,2.3105496513495734,55461900,0.010737346823479266,0.1495075090820568,0,0,0,0,0
MMM,2024-09-17 04:00:00,132.07903945761973,132.4139368470905,130.32573544221174,131.5668487548828,3969000,129.08182487487792,0.0,64.57578132676677,-0.31449071563278563,133.30411983319868,124.85952991655716,2.6055333658771778,2.1659916116776925,51492900,-0.007725991138730626,0.2931287264197049,0,0,0,0,0
MMM,2024-09-18 04:00:00,131.2614942984235,132.26620156626845,129.78398979922034,131.36000061035156,2960900,129.39430351257323,0.0,63.78539776546425,-0.3123069783993171,133.30848557268928,125.48012145245718,2.5967246802465302,2.00793302989957,48532000,-0.00157219046050594,-0.25399344923154443,0,0,0,0,0
MMM,2024-09-19 04:00:00,132.3843934490818,133.29060940984616,131.3206034654851,131.83279418945312,2691500,129.65547294616698,0.0,64.8445668748706,-0.29198123861048986,133.48771762719926,125.82322826513472,2.55195905625471,1.9659000413162904,51223500,0.003599220287033855,-0.09098584889729477,0,0,0,0,0
MMM,2024-09-20 04:00:00,131.01524072988252,132.92614891253294,130.77884963426567,132.7488555908203,11579600,129.993306350708,0.0,66.86658693246925,-0.23239615078833875,133.66201795611306,126.32459474530295,2.5230547863984643,1.8820093435945777,62803100,0.006948661044464677,3.3022849712056477,1,0,0,0,0
MMM,2024-09-23 04:00:00,132.67989923156395,134.04905278114683,132.67005461248522,133.60580444335938,2638400,130.2784637451172,0.0,68.68131487917613,-0.15457035989415369,134.13463426334624,126.42229322688813,2.441336456560118,1.9781737368260042,65441500,0.006455414238601742,-0.7721510242149988,0,0,0,0,0
MMM,2024-09-24 04:00:00,134.42337231945046,135.87132805795048,134.30517675874165,135.16212463378906,3145300,130.5429374694824,0.0,71.71159355268281,-0.024406864213428747,134.9392265252523,126.14664841371251,2.428778396419474,2.2552487003643975,68586800,0.011648597131792116,0.1921240145542753,0,0,0,0,0
MMM,2024-09-25 04:00:00,135.17196381786076,135.82206943552347,133.99980778812292,134.55142211914062,3579900,130.79903869628907,0.0,68.89463851777597,-0.006501192948300538,135.49271547786978,126.10536191470837,2.385455771489551,2.407805384793263,65006900,-0.004518296203933514,0.13817441897434257,0,0,0,0,0
MMM,2024-09-26 04:00:00,135.49700553319195,138.60961851144793,135.4871609143196,137.34881591796875,4111100,131.18466796875,0.0,73.94371179356882,0.15761636621859232,136.63858891819135,125.73074701930867,2.504937244405105,2.7978024140552655,69118000,0.020790518262609803,0.14838403307354953,0,0,0,0,0
MMM,2024-09-27 04:00:00,136.91540774250723,137.20105198001414,134.99465502836892,135.24090576171875,2956100,131.4008758544922,125.12019104003906,65.33732356278972,0.09136911217464228,137.1310178346739,125.67073387431047,2.4941675047761565,2.9395008130204023,66161900,-0.015347130167535972,-0.28094670526136556,0,0,0,0,0
MMM,2024-09-30 04:00:00,135.76296050406785,135.8811560503131,133.2019467824356,134.64990234375,3814000,131.4998680114746,125.77693603515625,63.119111107742235,-0.01919635777876838,137.38071817748457,125.61901784546464,2.5073847735691097,3.0168124810913053,62347900,-0.00437000487862782,0.29021345691959,0,0,0,0,0
MMM,2024-10-01 04:00:00,133.96041576582735,135.28031625515467,132.87690639103397,135.0045166015625,3050500,131.8057113647461,126.42019912719726,63.91082744680844,-0.09135273892651474,137.74726110563995,125.86416162385224,2.499957994322795,3.047950705997123,65398400,0.002633602042333427,-0.2001835343471421,0,0,0,0,0
MMM,2024-10-02 04:00:00,135.16210472060465,135.16210472060465,133.33984326839143,133.39894104003906,2624900,131.96725158691407,127.03605331420898,57.85506471189042,-0.26053901412443414,137.89759544586937,126.03690772795878,2.451551098457825,3.0422022098546333,62773500,-0.011892754419927765,-0.13951811178495332,0,0,0,0,0
MMM,2024-10-03 04:00:00,132.9754146466715,133.56642250152726,131.83280747659262,132.7587127685547,2504900,132.13371734619142,127.66810256958007,55.593008613538935,-0.4194726930808552,137.95568234615337,126.31175234622947,2.4002699503490255,2.9866050282791994,60268600,-0.004799350478293607,-0.045716027277229565,0,0,0,0,0
MMM,2024-10-04 04:00:00,133.80279211150707,133.8914387664998,132.03964351019476,133.24134826660156,2387300,132.46221504211425,128.30706161499023,56.959199622457945,-0.49103407158743817,137.72924534960697,127.19518473462153,2.36109318648874,2.701929537631967,62655900,0.003635433697585455,-0.046947981955367535,0,0,0,0,0
MMM,2024-10-07 04:00:00,132.6995967862301,133.24135140720796,131.82294477408487,132.82765197753906,2254200,132.77692337036132,128.47198684692384,55.38627018714647,-0.560163453827581,137.28715449075276,128.26669224996988,2.293758432676907,2.313699746211199,60401700,-0.0031048641765072382,-0.05575336153813937,0,0,0,0,0
MMM,2024-10-08 04:00:00,132.46320195666675,133.01480124322185,131.30090560713325,132.67005920410156,2882100,133.00347442626952,128.67294921875,54.765837808448865,-0.6065239775922664,136.98306878290012,129.02388006963892,2.252339661492029,2.0414888299916227,57519600,-0.0011864455261479945,0.2785467128027681,0,0,0,0,0
MMM,2024-10-09 04:00:00,132.5715300983944,133.50727980078003,132.21692847086445,132.9852294921875,2671400,133.2388900756836,128.84905975341798,55.831449878853356,-0.6046301017499154,136.5776751463647,129.9001050050025,2.1836262092365684,1.712760602391952,60191000,0.002375594689387084,-0.07310641546094865,0,0,0,0,0
MMM,2024-10-10 04:00:00,132.41395046666608,132.47306327378686,130.93644591766983,131.45851135253906,3060100,133.30931930541993,128.97896057128906,49.72103095893596,-0.6887575253428937,136.42824490786987,130.19039370297,2.1739945924709327,1.5999750749388872,57130900,-0.011480358724636597,0.1455042299917646,0,0,0,0,0
MMM,2024-10-11 04:00:00,131.3993813037589,132.83749215592542,131.1038924566952,132.72914123535156,3103600,133.38664169311522,129.1554360961914,54.212457462135035,-0.6423013009537162,136.36432464242674,130.4089587438037,2.1425378143823095,1.5275191226833493,60234500,0.009665634196974748,0.01421522172478018,0,0,0,0,0
MMM,2024-10-14 04:00:00,132.38439437074751,133.86189883930473,132.01994807808825,133.7239990234375,2207900,133.44327926635742,129.3759098815918,57.41971009219507,-0.532568284125214,136.4013185013284,130.48524003138644,2.1210673105847504,1.5174421098493804,62442400,0.007495398364115724,-0.2886003350947287,0,0,0,0,0
MMM,2024-10-15 04:00:00,133.96039774705486,134.89614751944464,132.97539482244414,133.69444274902344,2465800,133.54965896606444,129.60813690185546,57.29131512643919,-0.45308886714199903,136.3804093753579,130.71890855677097,2.1067591239001606,1.4521443200456432,59976600,-0.00022102445806215787,0.11680782644141496,0,0,0,0,0
MMM,2024-10-16 04:00:00,133.5664082974308,134.99465959316524,133.30045328803325,134.30516052246094,2021100,133.69691696166993,129.84709182739257,59.31568364795251,-0.3548447876882954,136.35805280713723,131.03578111620263,2.0772910654167194,1.3651338847036434,61997700,0.004568011660619042,-0.18034714899829674,0,0,0,0,0
MMM,2024-10-17 04:00:00,134.56124789818352,134.61050104958667,133.09358815409803,133.6451873779297,2328500,133.78753662109375,130.11321182250975,56.21473934250088,-0.33027326108587163,136.30831839374326,131.26675484844424,2.037264053279,1.2931337645346208,59669200,-0.004913982023951213,0.15209539359754598,0,0,0,0,0
MMM,2024-10-18 04:00:00,133.65505113095895,134.07859518014044,132.27603799907635,133.11329650878906,2791400,133.80575866699218,130.32362686157228,53.77477229774568,-0.3442396722018035,136.3013870172826,131.31013031670176,2.0204992766922207,1.2802303311239778,56877800,-0.003979872972428966,0.19879750912604677,0,0,0,0,0
MMM,2024-10-21 04:00:00,133.25119850464955,133.80279775446942,131.74414518640867,132.8177947998047,5940600,133.76635818481446,130.54694244384766,52.413640345748966,-0.3657583779281097,136.29799193657513,131.2347244330538,2.023224511789973,1.2987007123572842,50937200,-0.002219926308900777,1.128179408182274,0,0,0,0,0
MMM,2024-10-22 04:00:00,138.0875722575109,139.22031968964578,128.85809900503742,129.7544403076172,13082300,133.49597396850587,130.72486236572266,40.865741411945564,-0.5666869305784361,136.4869943913711,130.50495354564063,2.6188670955627154,1.5343611022521508,37854900,-0.023064337853258787,1.202184964481702,1,0,0,0,0
MMM,2024-10-23 04:00:00,129.252087064844,130.16813258520313,124.02172385517514,125.99172973632812,8116200,133.06798934936523,130.78853515625,31.643583570234895,-0.9128727697869591,137.45586605371918,128.6801126450113,2.8708343551673776,2.2509332551429426,29738700,-0.02899870372349922,-0.37960450379520416,1,0,0,0,0
MMM,2024-10-24 04:00:00,126.11976522527677,127.00627685692004,123.98231824199222,124.57331848144533,5084900,132.42921447753906,130.80777252197265,28.98790204622155,-1.1802671010126924,137.75726478078047,127.10116417429765,2.8817718022931236,2.7332321349732127,24653800,-0.011257971121209409,-0.373487592715803,0,0,0,0,0
MMM,2024-10-25 04:00:00,124.7013738551429,125.13477756449754,122.63286913181832,122.87911987304688,3774600,131.81112518310547,130.7737271118164,26.163461902537534,-1.399169225934057,138.40807313998226,125.21417722622867,2.8546387044635586,3.38416289679399,20879200,-0.013600011856879202,-0.2576845169029873,0,0,0,0,0
MMM,2024-10-28 04:00:00,124.75062639429876,128.83839018153333,124.16947074007712,128.33602905273438,5239200,131.49543151855468,130.85097534179687,44.814649300061724,-1.116646181854319,138.12299516260182,124.86786787450752,3.076398104750908,3.3998684129294876,26118400,0.04440875866726035,0.3880146240661262,0,0,0,0,0
MMM,2024-10-29 04:00:00,127.07522658607166,128.25724216321726,125.85382501864188,127.33133697509766,2820400,131.11177253723145,130.90754180908203,42.67717098396395,-0.9444691151233411,137.77067815673888,124.45286691772401,3.03395567113245,3.4159465070964052,23298000,-0.007828604991540478,-0.46167353794472443,0,0,0,0,0
MMM,2024-10-30 04:00:00,127.0653792950334,127.5086276121652,125.50907284581004,125.64697265625,2737200,130.724174118042,130.91827270507812,39.29348535603616,-0.891703034020828,137.70032445379758,123.7480237822864,2.960069892219786,3.5786896126884105,20560800,-0.013228199427271159,-0.029499361792653556,0,0,0,0,0
MMM,2024-10-31 04:00:00,125.09537936743786,127.21312977781888,125.06583048021972,126.5433349609375,3408800,130.41340522766114,130.91695129394532,41.932023118886526,-0.7498192148446657,137.55121847834081,123.27559197698147,2.9020148497468843,3.6616209382119553,23969600,0.007133974545807886,0.24536022212479902,0,0,0,0,0
MMM,2024-11-01 04:00:00,126.54333410894245,126.59258726395863,124.94762657511936,125.31208038330078,3068700,130.0169418334961,130.90334915161134,39.39887385898829,-0.6935864574600163,137.3602990886735,122.67358457831872,2.8122252668249126,3.767062787719724,20900900,-0.009729904605539241,-0.09977118047406708,0,0,0,0,0
MMM,2024-11-04 05:00:00,125.33176942426395,126.87822370791264,123.59816969601734,123.96261596679688,3642900,129.57369003295898,130.82454833984374,36.77656191689706,-0.6999489922539297,137.2476695207945,121.89971054512347,2.845641605758512,3.936668414432377,17258000,-0.010768829408754566,0.18711506501124253,0,0,0,0,0
MMM,2024-11-05 05:00:00,123.6178665505976,125.98187506332532,122.95791639730814,124.62256622314452,3943800,129.17131538391112,130.71954666137697,38.91772713973654,-0.6153800335247352,136.99611983732441,121.34651093049781,2.858378538634131,4.014039989250777,21201800,0.005323784523266317,0.0825990282467266,0,0,0,0,0
MMM,2024-11-06 05:00:00,128.73987993931598,132.38438777416442,127.65638573433507,131.91159057617188,4803200,129.11763343811035,130.76919052124023,56.45762523908128,-0.05379562315193187,136.851240047561,121.3840268286597,3.2086244680902576,3.967256482419519,26005000,0.05848880001376244,0.21791165880622754,0,1,0,0,0
MMM,2024-11-07 05:00:00,131.3600003351698,132.77840705622592,130.49319288786816,131.07435607910156,3906400,129.0984256744385,130.79795303344727,54.521032299976994,0.25885740393616397,136.81055937748715,121.38629197138981,3.142666589537936,3.9562411138571276,22098600,-0.006346936561172467,-0.18670886075949367,0,0,0,0,0
MMM,2024-11-08 05:00:00,131.4486348795599,132.99509665729607,131.20238415291033,132.32528686523438,3465700,129.0782329559326,130.82612380981445,56.89987184116228,0.5317671159232551,136.75426596799412,121.40219994387108,3.055386160156263,3.937721850133061,25564300,0.009543672946811244,-0.11281486790907225,0,0,0,0,0
MMM,2024-11-11 05:00:00,132.82764773859634,133.31028954283144,130.78868451106354,131.00538635253906,3791300,128.9423023223877,130.7928303527832,53.707717743216534,0.6001836575135455,136.37693276550516,121.50767187927022,3.017258936699952,3.8138849451958876,21773000,-0.00997466579490247,0.09394927431687683,0,0,0,0,0
MMM,2024-11-12 05:00:00,130.80839584294046,131.20239101420333,126.54333123073177,128.3951416015625,3144600,128.67733726501464,130.7829801940918,47.975569472675225,0.45312663865919833,135.7862199580406,121.5684545719887,3.134530425755067,3.6467798752787175,18628400,-0.019924713201885602,-0.17057473689763403,0,0,0,0,0
MMM,2024-11-13 05:00:00,130.0302522787699,131.07436817755422,128.85811122882689,129.47865295410156,2675500,128.43601188659667,130.76919052124023,50.34467009924916,0.4134180564342833,135.0765844397305,121.79543933346285,3.102008722200542,3.406541842483073,21303900,0.008438881246001007,-0.14917636583349236,0,0,0,0,0
MMM,2024-11-14 05:00:00,129.89233844073075,131.3107451397558,129.7938471604918,130.33560180664062,2283900,128.27053260803223,130.78731460571288,52.198721639195924,0.4276740312642362,134.53808849369156,122.00297672237288,3.01130039816152,3.215188329585191,23587800,0.006618456656657168,-0.14636516538964683,0,0,0,0,0
MMM,2024-11-15 05:00:00,128.84033732881923,129.9692121672478,128.44424672616947,128.52345275878906,1928800,128.04104042053223,130.8243557739258,48.108026023395034,0.30369627510112096,133.9056726685258,122.17640817253866,2.93130430404078,3.008492864690945,21659000,-0.013903714892420371,-0.15547966198169794,0,0,0,0,0
MMM,2024-11-18 05:00:00,128.513540915701,129.10769186083203,127.31535715986452,128.8997344970703,2433000,127.8451374053955,130.87168075561524,49.00173598937342,0.23854376818083267,133.30630889714377,122.38396591364723,2.84994933239269,2.8015218637791577,24092000,0.002927728209943581,0.2614060555785982,0,0,0,0,0
MMM,2024-11-19 05:00:00,127.7510619007523,127.99862229789268,126.75092333586475,126.93907165527344,2600500,127.70436897277833,130.84768142700196,44.68339409672992,0.06399515685160401,133.1062422191643,122.30249572639235,2.799868034450752,2.77110250574998,21491500,-0.01521075935064431,0.06884504726674878,0,0,0,0,0
MMM,2024-11-20 05:00:00,126.75091816519264,126.939066476926,125.85969926085492,126.59247589111328,1700600,127.73440628051758,130.8139926147461,43.94611643572084,-0.06711055450023184,133.10443982089336,122.3643727401418,2.676975488734164,2.754769081198372,19790900,-0.002730410421634466,-0.34604883676216114,0,0,0,0,0
MMM,2024-11-21 05:00:00,126.48355545390692,127.32525925341908,125.08731125364446,126.07755279541016,2544800,127.80961799621582,130.73454513549805,42.81581839464219,-0.1747036182710643,133.04079095221542,122.57844504021622,2.6456163823799104,2.683535104434443,17246100,-0.004067564774908328,0.4964130306950487,0,0,0,0,0
MMM,2024-11-22 05:00:00,126.4439446182339,127.2262287862242,125.13682608806528,127.16681671142578,3052400,128.02400283813478,130.65422760009767,45.98097114529097,-0.15914555156231003,132.7570783080205,123.29092736824904,2.6058868335069825,2.428016485444016,20298500,0.008639634033690502,0.1994655768626219,0,0,0,0,0
MMM,2024-11-25 05:00:00,127.94911014536626,129.325545218247,126.30530563821776,129.04827880859375,5074700,128.05961532592772,130.58336822509764,51.023554297442665,-0.01629535956262118,132.812223724218,123.30700692763745,2.6354834582585718,2.438036666291963,25373200,0.014795228392305182,0.6625278469401128,0,0,0,0,0
MMM,2024-11-26 05:00:00,128.72149679886058,131.929869557983,128.38480320855314,131.65260314941406,3080300,128.27567863464355,130.58508331298827,57.006237771298316,0.24501914747034859,133.26330207699493,123.28805519229218,2.7004536647708077,2.558596840102475,28453500,0.020181007951939334,-0.3930084537016967,0,0,0,0,0
MMM,2024-11-27 05:00:00,132.60326350528194,134.22725921334558,131.0683859196995,131.1872100830078,2579600,128.55269050598145,130.5816275024414,55.6969070368252,0.37042561216160597,133.540959679356,123.56442133260688,2.7331979239761846,2.5589280931280003,25873900,-0.0035350084637374435,-0.16254910236015974,0,0,0,0,0
MMM,2024-11-29 05:00:00,131.56348398953605,132.43490132943327,130.7514787210162,132.22694396972656,1618300,128.8368709564209,130.58951049804688,58.016909069031925,0.4992829457838597,133.9800529475894,123.69368896525243,2.6582139728648184,2.63839669188654,27492200,0.007925573583437373,-0.3726546751434331,0,0,0,0,0
MMM,2024-12-02 05:00:00,132.22695467942637,132.46461809407128,131.08818292609635,131.59320068359375,3001900,129.15092697143555,130.56639739990234,56.088908476645244,0.5156129323909102,134.16016216935952,124.1416917735116,2.566658343944112,2.5696834367864874,24490300,-0.004792845293905557,0.8549712661434838,0,0,0,0,0
MMM,2024-12-03 05:00:00,131.5931885641093,131.92986703810013,129.46417544400097,129.8701629638672,2378400,129.44630432128906,130.4916845703125,51.115320958255175,0.38986550089160943,133.858015102753,125.03459353982511,2.559446433240901,2.263159878721343,22111900,-0.01309366829574643,-0.20770178886705082,0,0,0,0,0
